"","companyName","marketcap","week52high","week52low","week52highSplitAdjustOnly","week52lowSplitAdjustOnly","week52change","sharesOutstanding","float","avg10Volume","avg30Volume","day200MovingAvg","day50MovingAvg","employees","ttmEPS","ttmDividendRate","dividendYield","nextDividendDate","exDividendDate","nextEarningsDate","peRatio","beta","maxChangePercent","year5ChangePercent","year2ChangePercent","year1ChangePercent","ytdChangePercent","month6ChangePercent","month3ChangePercent","month1ChangePercent","day30ChangePercent","day5ChangePercent","symbol"
"921","TherapeuticsMD Inc",137353295,1.39,0.18,1.39,0.18,-0.752421875,433427878,0,5935798,5863446,0.4619,0.3253,400,-0.4332,0,0,NA,NA,2022-05-05,-0.796643531816837,1.77007264234382,-0.813588235294118,-0.944886956521739,-0.689313725490196,-0.759924242424242,-0.108579465541491,-0.54119009700304,-0.125793103448276,0.0927586206896554,0.0927586206896554,-0.154707922112563,"TXMD"
"920","TherapeuticsMD Inc",137353295,1.39,0.18,1.39,0.18,-0.752421875,433427878,0,5935798,5863446,0.4619,0.3253,400,-0.4332,0,0,NA,NA,2022-05-05,-0.796643531816837,1.77007264234382,-0.813588235294118,-0.944886956521739,-0.689313725490196,-0.759924242424242,-0.108579465541491,-0.54119009700304,-0.125793103448276,0.0927586206896554,0.0927586206896554,-0.154707922112563,"TXMD"
"919","TherapeuticsMD Inc",137353295,1.39,0.18,1.39,0.18,-0.752421875,433427878,0,5935798,5863446,0.4619,0.3253,400,-0.4332,0,0,NA,NA,2022-05-05,-0.796643531816837,1.77007264234382,-0.813588235294118,-0.944886956521739,-0.689313725490196,-0.759924242424242,-0.108579465541491,-0.54119009700304,-0.125793103448276,0.0927586206896554,0.0927586206896554,-0.154707922112563,"TXMD"
"918","TherapeuticsMD Inc",137353295,1.39,0.18,1.39,0.18,-0.752421875,433427878,0,5935798,5863446,0.4619,0.3253,400,-0.4332,0,0,NA,NA,2022-05-05,-0.796643531816837,1.77007264234382,-0.813588235294118,-0.944886956521739,-0.689313725490196,-0.759924242424242,-0.108579465541491,-0.54119009700304,-0.125793103448276,0.0927586206896554,0.0927586206896554,-0.154707922112563,"TXMD"
"917","TherapeuticsMD Inc",137353295,1.39,0.18,1.39,0.18,-0.752421875,433427878,0,5935798,5863446,0.4619,0.3253,400,-0.4332,0,0,NA,NA,2022-05-05,-0.796643531816837,1.77007264234382,-0.813588235294118,-0.944886956521739,-0.689313725490196,-0.759924242424242,-0.108579465541491,-0.54119009700304,-0.125793103448276,0.0927586206896554,0.0927586206896554,-0.154707922112563,"TXMD"
"916","10x Genomics Inc",6768806683,208.99,54.72,208.99,54.72,-0.614731028623015,93298507,0,934394,1084028,119.33,71.68,852,-0.5276,0,0,NA,NA,2022-05-04,-116.256577003074,1.88539297037326,0.375355450236967,0.375355450236967,0.100576456310679,-0.627260583641595,-0.512956498388829,-0.534995513395718,-0.40498646764537,0.176422896059672,0.176422896059672,-0.119645674068681,"TXG"
"915","10x Genomics Inc",6768806683,208.99,54.72,208.99,54.72,-0.614731028623015,93298507,0,934394,1084028,119.33,71.68,852,-0.5276,0,0,NA,NA,2022-05-04,-116.256577003074,1.88539297037326,0.375355450236967,0.375355450236967,0.100576456310679,-0.627260583641595,-0.512956498388829,-0.534995513395718,-0.40498646764537,0.176422896059672,0.176422896059672,-0.119645674068681,"TXG"
"914","Twist Bioscience Corp",2236398739,150.25,38.08,150.25,38.08,-0.659328734206651,50885068,0,676647,848278,78.66,49.15,525,-3.35,0,0,NA,NA,2022-05-05,-13.5735928927355,2.39600871998871,2.13928571428571,2.13928571428571,0.633828996282528,-0.667624593511306,-0.432097170177025,-0.565453826379276,-0.345105051408136,0.00365380223795397,0.00365380223795397,-0.186111111111111,"TWST"
"913","Twist Bioscience Corp",2236398739,150.25,38.08,150.25,38.08,-0.659328734206651,50885068,0,676647,848278,78.66,49.15,525,-3.35,0,0,NA,NA,2022-05-05,-13.5735928927355,2.39600871998871,2.13928571428571,2.13928571428571,0.633828996282528,-0.667624593511306,-0.432097170177025,-0.565453826379276,-0.345105051408136,0.00365380223795397,0.00365380223795397,-0.186111111111111,"TWST"
"912","Twist Bioscience Corp",2236398739,150.25,38.08,150.25,38.08,-0.659328734206651,50885068,0,676647,848278,78.66,49.15,525,-3.35,0,0,NA,NA,2022-05-05,-13.5735928927355,2.39600871998871,2.13928571428571,2.13928571428571,0.633828996282528,-0.667624593511306,-0.432097170177025,-0.565453826379276,-0.345105051408136,0.00365380223795397,0.00365380223795397,-0.186111111111111,"TWST"
"911","2U Inc",943694244,46.52,8.63,46.52,8.63,-0.67783135670533,76350667,0,1625351,1475508,20.14,11.56,5189,-2.61,0,0,NA,NA,2022-04-27,-4.84527198854009,1.79950211289522,-0.11587982832618,-0.705924339757316,-0.450910706352732,-0.689056603773585,-0.384155455904335,-0.625681405208964,-0.332973556395035,0.166037735849057,0.166037735849057,-0.116511794138671,"TWOU"
"910","2U Inc",943694244,46.52,8.63,46.52,8.63,-0.67783135670533,76350667,0,1625351,1475508,20.14,11.56,5189,-2.61,0,0,NA,NA,2022-04-27,-4.84527198854009,1.79950211289522,-0.11587982832618,-0.705924339757316,-0.450910706352732,-0.689056603773585,-0.384155455904335,-0.625681405208964,-0.332973556395035,0.166037735849057,0.166037735849057,-0.116511794138671,"TWOU"
"909","2U Inc",943694244,46.52,8.63,46.52,8.63,-0.67783135670533,76350667,0,1625351,1475508,20.14,11.56,5189,-2.61,0,0,NA,NA,2022-04-27,-4.84527198854009,1.79950211289522,-0.11587982832618,-0.705924339757316,-0.450910706352732,-0.689056603773585,-0.384155455904335,-0.625681405208964,-0.332973556395035,0.166037735849057,0.166037735849057,-0.116511794138671,"TWOU"
"908","2U Inc",943694244,46.52,8.63,46.52,8.63,-0.67783135670533,76350667,0,1625351,1475508,20.14,11.56,5189,-2.61,0,0,NA,NA,2022-04-27,-4.84527198854009,1.79950211289522,-0.11587982832618,-0.705924339757316,-0.450910706352732,-0.689056603773585,-0.384155455904335,-0.625681405208964,-0.332973556395035,0.166037735849057,0.166037735849057,-0.116511794138671,"TWOU"
"907","2U Inc",943694244,46.52,8.63,46.52,8.63,-0.67783135670533,76350667,0,1625351,1475508,20.14,11.56,5189,-2.61,0,0,NA,NA,2022-04-27,-4.84527198854009,1.79950211289522,-0.11587982832618,-0.705924339757316,-0.450910706352732,-0.689056603773585,-0.384155455904335,-0.625681405208964,-0.332973556395035,0.166037735849057,0.166037735849057,-0.116511794138671,"TWOU"
"906","Hostess Brands Inc",3081675414,23.51,14.54,23.51,14.54,0.517053206002728,138564542,0,1194970,1290334,19.74,21.51,3000,0.8632,0,0,NA,NA,2022-05-09,25.83152762454,0.43271025823606,1.26938775510204,0.434838709677419,0.87363100252738,0.517053206002728,0.0891283055827619,0.207383279044517,0.0999010880316518,0.100445324096982,0.100445324096982,-0.0159292035398232,"TWNK"
"905","Hostess Brands Inc",3081675414,23.51,14.54,23.51,14.54,0.517053206002728,138564542,0,1194970,1290334,19.74,21.51,3000,0.8632,0,0,NA,NA,2022-05-09,25.83152762454,0.43271025823606,1.26938775510204,0.434838709677419,0.87363100252738,0.517053206002728,0.0891283055827619,0.207383279044517,0.0999010880316518,0.100445324096982,0.100445324096982,-0.0159292035398232,"TWNK"
"904","Hostess Brands Inc",3081675414,23.51,14.54,23.51,14.54,0.517053206002728,138564542,0,1194970,1290334,19.74,21.51,3000,0.8632,0,0,NA,NA,2022-05-09,25.83152762454,0.43271025823606,1.26938775510204,0.434838709677419,0.87363100252738,0.517053206002728,0.0891283055827619,0.207383279044517,0.0999010880316518,0.100445324096982,0.100445324096982,-0.0159292035398232,"TWNK"
"903","Hostess Brands Inc",3081675414,23.51,14.54,23.51,14.54,0.517053206002728,138564542,0,1194970,1290334,19.74,21.51,3000,0.8632,0,0,NA,NA,2022-05-09,25.83152762454,0.43271025823606,1.26938775510204,0.434838709677419,0.87363100252738,0.517053206002728,0.0891283055827619,0.207383279044517,0.0999010880316518,0.100445324096982,0.100445324096982,-0.0159292035398232,"TWNK"
"902","Twin Disc Incorporated",195232452,18.2,9.4,18.2,9.4,0.447821681864235,13662173,0,22282,37428,12.66,14.89,806,-1.76,0,0,NA,NA,2022-04-29,-8.36364015636379,0.694650114679417,-0.0986842935173389,-0.253005750130685,1.11078286558346,0.43043043043043,0.303832116788321,0.277033065236818,0.140462889066241,-0.0239071038251367,-0.0239071038251367,-0.101822752985544,"TWIN"
"901","Twin Disc Incorporated",195232452,18.2,9.4,18.2,9.4,0.447821681864235,13662173,0,22282,37428,12.66,14.89,806,-1.76,0,0,NA,NA,2022-04-29,-8.36364015636379,0.694650114679417,-0.0986842935173389,-0.253005750130685,1.11078286558346,0.43043043043043,0.303832116788321,0.277033065236818,0.140462889066241,-0.0239071038251367,-0.0239071038251367,-0.101822752985544,"TWIN"
"900","Twin Disc Incorporated",195232452,18.2,9.4,18.2,9.4,0.447821681864235,13662173,0,22282,37428,12.66,14.89,806,-1.76,0,0,NA,NA,2022-04-29,-8.36364015636379,0.694650114679417,-0.0986842935173389,-0.253005750130685,1.11078286558346,0.43043043043043,0.303832116788321,0.277033065236818,0.140462889066241,-0.0239071038251367,-0.0239071038251367,-0.101822752985544,"TWIN"
"899","Twin Disc Incorporated",195232452,18.2,9.4,18.2,9.4,0.447821681864235,13662173,0,22282,37428,12.66,14.89,806,-1.76,0,0,NA,NA,2022-04-29,-8.36364015636379,0.694650114679417,-0.0986842935173389,-0.253005750130685,1.11078286558346,0.43043043043043,0.303832116788321,0.277033065236818,0.140462889066241,-0.0239071038251367,-0.0239071038251367,-0.101822752985544,"TWIN"
"898","Twin Disc Incorporated",195232452,18.2,9.4,18.2,9.4,0.447821681864235,13662173,0,22282,37428,12.66,14.89,806,-1.76,0,0,NA,NA,2022-04-29,-8.36364015636379,0.694650114679417,-0.0986842935173389,-0.253005750130685,1.11078286558346,0.43043043043043,0.303832116788321,0.277033065236818,0.140462889066241,-0.0239071038251367,-0.0239071038251367,-0.101822752985544,"TWIN"
"897","Tradeweb Markets Inc",9420073310,102.23,76.57,102.33,76.64,0.118126658359785,107009807,0,797254,728635,89.19,86.56,961,1.09,0.319564922372483,0.00363018201036558,NA,2022-02-28,2022-04-28,41.5295876620611,0.848999938100121,1.49318148990464,1.49318148990464,0.871963083858758,0.119117418974272,-0.120081004924868,0.0676463025939815,-0.0624054736860043,0.0612417118746234,0.0612417118746234,-0.00911751463304821,"TW"
"896","Tradeweb Markets Inc",9420073310,102.23,76.57,102.33,76.64,0.118126658359785,107009807,0,797254,728635,89.19,86.56,961,1.09,0.319564922372483,0.00363018201036558,NA,2022-02-28,2022-04-28,41.5295876620611,0.848999938100121,1.49318148990464,1.49318148990464,0.871963083858758,0.119117418974272,-0.120081004924868,0.0676463025939815,-0.0624054736860043,0.0612417118746234,0.0612417118746234,-0.00911751463304821,"TW"
"895","Tradeweb Markets Inc",9420073310,102.23,76.57,102.33,76.64,0.118126658359785,107009807,0,797254,728635,89.19,86.56,961,1.09,0.319564922372483,0.00363018201036558,NA,2022-02-28,2022-04-28,41.5295876620611,0.848999938100121,1.49318148990464,1.49318148990464,0.871963083858758,0.119117418974272,-0.120081004924868,0.0676463025939815,-0.0624054736860043,0.0612417118746234,0.0612417118746234,-0.00911751463304821,"TW"
"894","Tivity Health Inc",1607798278,32.89,21.25,32.89,21.25,0.392148403796376,49823312,0,2629763,1172939,26.46,29.87,350,2.08,0,0,NA,NA,2022-05-05,15.3249163909488,0.681664365804233,-0.323621882204988,0.126352530541012,3.96461538461539,0.369694397283532,0.220499243570348,0.340673036975488,0.287709497206704,0.0664243225380041,0.0664243225380041,0.00062015503875989,"TVTY"
"893","Tivity Health Inc",1607798278,32.89,21.25,32.89,21.25,0.392148403796376,49823312,0,2629763,1172939,26.46,29.87,350,2.08,0,0,NA,NA,2022-05-05,15.3249163909488,0.681664365804233,-0.323621882204988,0.126352530541012,3.96461538461539,0.369694397283532,0.220499243570348,0.340673036975488,0.287709497206704,0.0664243225380041,0.0664243225380041,0.00062015503875989,"TVTY"
"892","Tivity Health Inc",1607798278,32.89,21.25,32.89,21.25,0.392148403796376,49823312,0,2629763,1172939,26.46,29.87,350,2.08,0,0,NA,NA,2022-05-05,15.3249163909488,0.681664365804233,-0.323621882204988,0.126352530541012,3.96461538461539,0.369694397283532,0.220499243570348,0.340673036975488,0.287709497206704,0.0664243225380041,0.0664243225380041,0.00062015503875989,"TVTY"
"891","Tivity Health Inc",1607798278,32.89,21.25,32.89,21.25,0.392148403796376,49823312,0,2629763,1172939,26.46,29.87,350,2.08,0,0,NA,NA,2022-05-05,15.3249163909488,0.681664365804233,-0.323621882204988,0.126352530541012,3.96461538461539,0.369694397283532,0.220499243570348,0.340673036975488,0.287709497206704,0.0664243225380041,0.0664243225380041,0.00062015503875989,"TVTY"
"890","Tivity Health Inc",1607798278,32.89,21.25,32.89,21.25,0.392148403796376,49823312,0,2629763,1172939,26.46,29.87,350,2.08,0,0,NA,NA,2022-05-05,15.3249163909488,0.681664365804233,-0.323621882204988,0.126352530541012,3.96461538461539,0.369694397283532,0.220499243570348,0.340673036975488,0.287709497206704,0.0664243225380041,0.0664243225380041,0.00062015503875989,"TVTY"
"889","Mammoth Energy Services Inc",98036537,5.35,1.35,5.35,1.35,-0.578313253012048,46684065,0,720237,503793,2.24,1.91,820,-2.18,0,0,NA,NA,2022-04-28,-0.966543788819876,0.495847532832304,-0.838064172854929,-0.895101751301238,2.17940953822861,-0.591041869522882,0.153846153846154,-0.34984520123839,0.0659898477157361,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,"TUSK"
"888","Mammoth Energy Services Inc",98036537,5.35,1.35,5.35,1.35,-0.578313253012048,46684065,0,720237,503793,2.24,1.91,820,-2.18,0,0,NA,NA,2022-04-28,-0.966543788819876,0.495847532832304,-0.838064172854929,-0.895101751301238,2.17940953822861,-0.591041869522882,0.153846153846154,-0.34984520123839,0.0659898477157361,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,"TUSK"
"887","Mammoth Energy Services Inc",98036537,5.35,1.35,5.35,1.35,-0.578313253012048,46684065,0,720237,503793,2.24,1.91,820,-2.18,0,0,NA,NA,2022-04-28,-0.966543788819876,0.495847532832304,-0.838064172854929,-0.895101751301238,2.17940953822861,-0.591041869522882,0.153846153846154,-0.34984520123839,0.0659898477157361,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,"TUSK"
"886","Mammoth Energy Services Inc",98036537,5.35,1.35,5.35,1.35,-0.578313253012048,46684065,0,720237,503793,2.24,1.91,820,-2.18,0,0,NA,NA,2022-04-28,-0.966543788819876,0.495847532832304,-0.838064172854929,-0.895101751301238,2.17940953822861,-0.591041869522882,0.153846153846154,-0.34984520123839,0.0659898477157361,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,"TUSK"
"885","Mammoth Energy Services Inc",98036537,5.35,1.35,5.35,1.35,-0.578313253012048,46684065,0,720237,503793,2.24,1.91,820,-2.18,0,0,NA,NA,2022-04-28,-0.966543788819876,0.495847532832304,-0.838064172854929,-0.895101751301238,2.17940953822861,-0.591041869522882,0.153846153846154,-0.34984520123839,0.0659898477157361,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,"TUSK"
"884","180 Degree Capital Corp",69297118,8.64,6.61,8.64,6.61,-0.0824175824175825,10373820,0,15044,9313,7.15,6.79,8,1.38,0,0,NA,NA,NA,4.86017321452042,0.325255120854671,-0.447477253928867,0.546296296296296,0.629944123173023,-0.0985155195681512,-0.091156462585034,-0.0683273127937629,-0.0960757780784844,-0.0132939438700147,-0.0132939438700147,-0.0029850746268657,"TURN"
"883","180 Degree Capital Corp",69297118,8.64,6.61,8.64,6.61,-0.0824175824175825,10373820,0,15044,9313,7.15,6.79,8,1.38,0,0,NA,NA,NA,4.86017321452042,0.325255120854671,-0.447477253928867,0.546296296296296,0.629944123173023,-0.0985155195681512,-0.091156462585034,-0.0683273127937629,-0.0960757780784844,-0.0132939438700147,-0.0132939438700147,-0.0029850746268657,"TURN"
"882","180 Degree Capital Corp",69297118,8.64,6.61,8.64,6.61,-0.0824175824175825,10373820,0,15044,9313,7.15,6.79,8,1.38,0,0,NA,NA,NA,4.86017321452042,0.325255120854671,-0.447477253928867,0.546296296296296,0.629944123173023,-0.0985155195681512,-0.091156462585034,-0.0683273127937629,-0.0960757780784844,-0.0132939438700147,-0.0132939438700147,-0.0029850746268657,"TURN"
"881","180 Degree Capital Corp",69297118,8.64,6.61,8.64,6.61,-0.0824175824175825,10373820,0,15044,9313,7.15,6.79,8,1.38,0,0,NA,NA,NA,4.86017321452042,0.325255120854671,-0.447477253928867,0.546296296296296,0.629944123173023,-0.0985155195681512,-0.091156462585034,-0.0683273127937629,-0.0960757780784844,-0.0132939438700147,-0.0132939438700147,-0.0029850746268657,"TURN"
"880","180 Degree Capital Corp",69297118,8.64,6.61,8.64,6.61,-0.0824175824175825,10373820,0,15044,9313,7.15,6.79,8,1.38,0,0,NA,NA,NA,4.86017321452042,0.325255120854671,-0.447477253928867,0.546296296296296,0.629944123173023,-0.0985155195681512,-0.091156462585034,-0.0683273127937629,-0.0960757780784844,-0.0132939438700147,-0.0132939438700147,-0.0029850746268657,"TURN"
"879","Take-Two Interactive Software, Inc.",16225195257,195.83,133.54,195.83,133.54,-0.231068067410812,115457164,0,1606754,1729360,165.74,153.59,6459,4.5,0,0,NA,NA,2022-05-18,30.8544737153854,0.645023321728852,6.91272522522522,1.40551181102362,0.176968174204355,-0.236333007281817,-0.209261760072023,-0.176839268978444,-0.0531599514890175,-0.0844354681086716,-0.0844354681086716,-0.090008418053487,"TTWO"
"878","Take-Two Interactive Software, Inc.",16225195257,195.83,133.54,195.83,133.54,-0.231068067410812,115457164,0,1606754,1729360,165.74,153.59,6459,4.5,0,0,NA,NA,2022-05-18,30.8544737153854,0.645023321728852,6.91272522522522,1.40551181102362,0.176968174204355,-0.236333007281817,-0.209261760072023,-0.176839268978444,-0.0531599514890175,-0.0844354681086716,-0.0844354681086716,-0.090008418053487,"TTWO"
"877","Take-Two Interactive Software, Inc.",16225195257,195.83,133.54,195.83,133.54,-0.231068067410812,115457164,0,1606754,1729360,165.74,153.59,6459,4.5,0,0,NA,NA,2022-05-18,30.8544737153854,0.645023321728852,6.91272522522522,1.40551181102362,0.176968174204355,-0.236333007281817,-0.209261760072023,-0.176839268978444,-0.0531599514890175,-0.0844354681086716,-0.0844354681086716,-0.090008418053487,"TTWO"
"876","Take-Two Interactive Software, Inc.",16225195257,195.83,133.54,195.83,133.54,-0.231068067410812,115457164,0,1606754,1729360,165.74,153.59,6459,4.5,0,0,NA,NA,2022-05-18,30.8544737153854,0.645023321728852,6.91272522522522,1.40551181102362,0.176968174204355,-0.236333007281817,-0.209261760072023,-0.176839268978444,-0.0531599514890175,-0.0844354681086716,-0.0844354681086716,-0.090008418053487,"TTWO"
"875","Take-Two Interactive Software, Inc.",16225195257,195.83,133.54,195.83,133.54,-0.231068067410812,115457164,0,1606754,1729360,165.74,153.59,6459,4.5,0,0,NA,NA,2022-05-18,30.8544737153854,0.645023321728852,6.91272522522522,1.40551181102362,0.176968174204355,-0.236333007281817,-0.209261760072023,-0.176839268978444,-0.0531599514890175,-0.0844354681086716,-0.0844354681086716,-0.090008418053487,"TTWO"
"874","Tile Shop Hldgs Inc",335437154,8.2,5.9,8.9,5.9,3.42465753424658,51925256,0,111120,180524,6.98,6.5,1123,0.2892,0,0,NA,NA,2022-05-06,22.7045589386761,0,-0.460682412068692,-0.64689805957912,3.42465753424658,3.42465753424658,-0.093969144460028,-0.122878479293958,-0.0624092888243831,0.00937499999999991,0.00937499999999991,-0.03003003003003,"TTSH"
"873","Tile Shop Hldgs Inc",335437154,8.2,5.9,8.9,5.9,3.42465753424658,51925256,0,111120,180524,6.98,6.5,1123,0.2892,0,0,NA,NA,2022-05-06,22.7045589386761,0,-0.460682412068692,-0.64689805957912,3.42465753424658,3.42465753424658,-0.093969144460028,-0.122878479293958,-0.0624092888243831,0.00937499999999991,0.00937499999999991,-0.03003003003003,"TTSH"
"872","Tile Shop Hldgs Inc",335437154,8.2,5.9,8.9,5.9,3.42465753424658,51925256,0,111120,180524,6.98,6.5,1123,0.2892,0,0,NA,NA,2022-05-06,22.7045589386761,0,-0.460682412068692,-0.64689805957912,3.42465753424658,3.42465753424658,-0.093969144460028,-0.122878479293958,-0.0624092888243831,0.00937499999999991,0.00937499999999991,-0.03003003003003,"TTSH"
"871","Tile Shop Hldgs Inc",335437154,8.2,5.9,8.9,5.9,3.42465753424658,51925256,0,111120,180524,6.98,6.5,1123,0.2892,0,0,NA,NA,2022-05-06,22.7045589386761,0,-0.460682412068692,-0.64689805957912,3.42465753424658,3.42465753424658,-0.093969144460028,-0.122878479293958,-0.0624092888243831,0.00937499999999991,0.00937499999999991,-0.03003003003003,"TTSH"
"870","Tile Shop Hldgs Inc",335437154,8.2,5.9,8.9,5.9,3.42465753424658,51925256,0,111120,180524,6.98,6.5,1123,0.2892,0,0,NA,NA,2022-05-06,22.7045589386761,0,-0.460682412068692,-0.64689805957912,3.42465753424658,3.42465753424658,-0.093969144460028,-0.122878479293958,-0.0624092888243831,0.00937499999999991,0.00937499999999991,-0.03003003003003,"TTSH"
"869","TTM Technologies Inc",1373019044,15.89,9.76,15.89,9.76,-0.0951105157401205,101629833,0,705646,779129,13.81,13.57,16700,0.5031,0,0,NA,NA,2022-04-27,25.2328269164186,0.697789142489493,0.192409532215357,-0.167590881084412,0.231540565177757,-0.0975283901135605,-0.0932885906040268,0.00745712155108124,-0.104111405835544,0.0513618677042802,0.0513618677042802,-0.0771857923497268,"TTMI"
"868","TTM Technologies Inc",1373019044,15.89,9.76,15.89,9.76,-0.0951105157401205,101629833,0,705646,779129,13.81,13.57,16700,0.5031,0,0,NA,NA,2022-04-27,25.2328269164186,0.697789142489493,0.192409532215357,-0.167590881084412,0.231540565177757,-0.0975283901135605,-0.0932885906040268,0.00745712155108124,-0.104111405835544,0.0513618677042802,0.0513618677042802,-0.0771857923497268,"TTMI"
"867","TTM Technologies Inc",1373019044,15.89,9.76,15.89,9.76,-0.0951105157401205,101629833,0,705646,779129,13.81,13.57,16700,0.5031,0,0,NA,NA,2022-04-27,25.2328269164186,0.697789142489493,0.192409532215357,-0.167590881084412,0.231540565177757,-0.0975283901135605,-0.0932885906040268,0.00745712155108124,-0.104111405835544,0.0513618677042802,0.0513618677042802,-0.0771857923497268,"TTMI"
"866","TTM Technologies Inc",1373019044,15.89,9.76,15.89,9.76,-0.0951105157401205,101629833,0,705646,779129,13.81,13.57,16700,0.5031,0,0,NA,NA,2022-04-27,25.2328269164186,0.697789142489493,0.192409532215357,-0.167590881084412,0.231540565177757,-0.0975283901135605,-0.0932885906040268,0.00745712155108124,-0.104111405835544,0.0513618677042802,0.0513618677042802,-0.0771857923497268,"TTMI"
"865","TTM Technologies Inc",1373019044,15.89,9.76,15.89,9.76,-0.0951105157401205,101629833,0,705646,779129,13.81,13.57,16700,0.5031,0,0,NA,NA,2022-04-27,25.2328269164186,0.697789142489493,0.192409532215357,-0.167590881084412,0.231540565177757,-0.0975283901135605,-0.0932885906040268,0.00745712155108124,-0.104111405835544,0.0513618677042802,0.0513618677042802,-0.0771857923497268,"TTMI"
"864","Techtarget Inc.",2233556278,111.44,63.76,111.44,63.76,0.0465924895688454,29681811,0,132283,171814,86.89,77.61,940,0.0322,0,0,NA,NA,2022-05-10,2353.58933377239,2.03682294395269,4.08789722785666,7.30573951434878,2.4789644012945,0.0367869936621659,-0.213359816015053,-0.0741879921259843,-0.147984601449275,0.0375017234247896,0.0375017234247896,-0.0907443209279846,"TTGT"
"863","Techtarget Inc.",2233556278,111.44,63.76,111.44,63.76,0.0465924895688454,29681811,0,132283,171814,86.89,77.61,940,0.0322,0,0,NA,NA,2022-05-10,2353.58933377239,2.03682294395269,4.08789722785666,7.30573951434878,2.4789644012945,0.0367869936621659,-0.213359816015053,-0.0741879921259843,-0.147984601449275,0.0375017234247896,0.0375017234247896,-0.0907443209279846,"TTGT"
"862","Techtarget Inc.",2233556278,111.44,63.76,111.44,63.76,0.0465924895688454,29681811,0,132283,171814,86.89,77.61,940,0.0322,0,0,NA,NA,2022-05-10,2353.58933377239,2.03682294395269,4.08789722785666,7.30573951434878,2.4789644012945,0.0367869936621659,-0.213359816015053,-0.0741879921259843,-0.147984601449275,0.0375017234247896,0.0375017234247896,-0.0907443209279846,"TTGT"
"861","Techtarget Inc.",2233556278,111.44,63.76,111.44,63.76,0.0465924895688454,29681811,0,132283,171814,86.89,77.61,940,0.0322,0,0,NA,NA,2022-05-10,2353.58933377239,2.03682294395269,4.08789722785666,7.30573951434878,2.4789644012945,0.0367869936621659,-0.213359816015053,-0.0741879921259843,-0.147984601449275,0.0375017234247896,0.0375017234247896,-0.0907443209279846,"TTGT"
"860","Techtarget Inc.",2233556278,111.44,63.76,111.44,63.76,0.0465924895688454,29681811,0,132283,171814,86.89,77.61,940,0.0322,0,0,NA,NA,2022-05-10,2353.58933377239,2.03682294395269,4.08789722785666,7.30573951434878,2.4789644012945,0.0367869936621659,-0.213359816015053,-0.0741879921259843,-0.147984601449275,0.0375017234247896,0.0375017234247896,-0.0907443209279846,"TTGT"
"859","Tetra Tech, Inc.",8212770267,192.45,115.56,192.91,116.01,0.0640582814853581,53999410,0,342884,256036,162.4,160.24,2021,4.55,0.798481396397189,0.00525005849429409,NA,2022-02-10,2022-04-27,33.0011703905362,1.13468047237632,7.98330212695581,2.76252711993133,0.94201162729823,0.0725654829823936,-0.103122353712645,-0.0329529746440258,-0.00833613160459945,-0.0422544080604534,-0.0422544080604534,-0.0890086852351002,"TTEK"
"858","Tetra Tech, Inc.",8212770267,192.45,115.56,192.91,116.01,0.0640582814853581,53999410,0,342884,256036,162.4,160.24,2021,4.55,0.798481396397189,0.00525005849429409,NA,2022-02-10,2022-04-27,33.0011703905362,1.13468047237632,7.98330212695581,2.76252711993133,0.94201162729823,0.0725654829823936,-0.103122353712645,-0.0329529746440258,-0.00833613160459945,-0.0422544080604534,-0.0422544080604534,-0.0890086852351002,"TTEK"
"857","Tetra Tech, Inc.",8212770267,192.45,115.56,192.91,116.01,0.0640582814853581,53999410,0,342884,256036,162.4,160.24,2021,4.55,0.798481396397189,0.00525005849429409,NA,2022-02-10,2022-04-27,33.0011703905362,1.13468047237632,7.98330212695581,2.76252711993133,0.94201162729823,0.0725654829823936,-0.103122353712645,-0.0329529746440258,-0.00833613160459945,-0.0422544080604534,-0.0422544080604534,-0.0890086852351002,"TTEK"
"856","Tetra Tech, Inc.",8212770267,192.45,115.56,192.91,116.01,0.0640582814853581,53999410,0,342884,256036,162.4,160.24,2021,4.55,0.798481396397189,0.00525005849429409,NA,2022-02-10,2022-04-27,33.0011703905362,1.13468047237632,7.98330212695581,2.76252711993133,0.94201162729823,0.0725654829823936,-0.103122353712645,-0.0329529746440258,-0.00833613160459945,-0.0422544080604534,-0.0422544080604534,-0.0890086852351002,"TTEK"
"855","Tetra Tech, Inc.",8212770267,192.45,115.56,192.91,116.01,0.0640582814853581,53999410,0,342884,256036,162.4,160.24,2021,4.55,0.798481396397189,0.00525005849429409,NA,2022-02-10,2022-04-27,33.0011703905362,1.13468047237632,7.98330212695581,2.76252711993133,0.94201162729823,0.0725654829823936,-0.103122353712645,-0.0329529746440258,-0.00833613160459945,-0.0422544080604534,-0.0422544080604534,-0.0890086852351002,"TTEK"
