"","changePercent","change","label","fVolume","fLow","fHigh","fClose","fOpen","uVolume","uLow","uHigh","uClose","uOpen","marketChangeOverTime","changeOverTime","updated","date","subkey","key","id","volume","symbol","open","low","high","close"
"5042",0,0,"Jun 28, 21",13750,44.55,45.92,45,44.55,13750,44.55,45.92,45,44.55,0,0,1647302657300.89,2021-06-28,NA,"STRT","HISTORICAL_PRICES",13750,"STRT",44.55,44.55,45.92,45
"5043",0,0,"Jun 30, 20",4361,15.33,15.945,15.94,15.5,4361,15.33,15.945,15.94,15.5,0,0,1647302657303.49,2020-06-30,NA,"STRT","HISTORICAL_PRICES",4361,"STRT",15.5,15.33,15.945,15.94
"5044",0,0,"Jul 1, 19",6201,22.1891,23.5998,22.6299,23.5998,6201,22.65,24.09,23.1,24.09,0,0,1647302657294.81,2019-07-01,NA,"STRT","HISTORICAL_PRICES",6201,"STRT",24.09,22.65,24.09,23.1
"5045",0,0,"Jul 2, 18",32689,28.5509,29.9394,29.8006,28.9354,32689,29.7,31.1444,31,30.1,0,0,1647302657305.46,2018-07-02,NA,"STRT","HISTORICAL_PRICES",32689,"STRT",30.1,29.7,31.1444,31
"5046",0,0,"Jul 3, 17",10901,33.3757,34.4173,34.1332,33.5651,10901,35.25,36.35,36.05,35.45,0,0,1647302657300.61,2017-07-03,NA,"STRT","HISTORICAL_PRICES",10901,"STRT",35.45,35.25,36.35,36.05
"5047",0,0,"Dec 31, 21",93213,26.07,26.5,26.3,26.3,93213,26.07,26.5,26.3,26.3,0,0,1647302657296.88,2021-12-31,NA,"STRL","HISTORICAL_PRICES",93213,"STRL",26.3,26.07,26.5,26.3
"5048",0,0,"Dec 31, 20",171307,18.34,18.865,18.61,18.61,171307,18.34,18.865,18.61,18.61,0,0,1647302657303.09,2020-12-31,NA,"STRL","HISTORICAL_PRICES",171307,"STRL",18.61,18.34,18.865,18.61
"5049",0,0,"Dec 31, 19",91131,14.06,14.49,14.08,14.34,91131,14.06,14.49,14.08,14.34,0,0,1647302657317.09,2019-12-31,NA,"STRL","HISTORICAL_PRICES",91131,"STRL",14.34,14.06,14.49,14.08
"5050",0,0,"Dec 31, 18",165121,10.42,10.91,10.89,10.42,165121,10.42,10.91,10.89,10.42,0,0,1647302657300.61,2018-12-31,NA,"STRL","HISTORICAL_PRICES",165121,"STRL",10.42,10.42,10.91,10.89
"5051",0,0,"Jan 2, 18",202137,16.1,16.6699,16.15,16.3,202137,16.1,16.6699,16.15,16.3,0,0,1647302657300.89,2018-01-02,NA,"STRL","HISTORICAL_PRICES",202137,"STRL",16.3,16.1,16.6699,16.15
"5052",0,0,"Dec 31, 21",135245,57.0815,58.5365,57.2498,57.9723,135245,57.67,59.14,57.84,58.57,0,0,1647302657307.77,2021-12-31,NA,"STRA","HISTORICAL_PRICES",135245,"STRA",58.57,57.67,59.14,57.84
"5053",0,0,"Dec 31, 20",143611,91.2009,92.9897,92.1774,92.8253,143611,94.32,96.17,95.33,96,0,0,1647302657307.13,2020-12-31,NA,"STRA","HISTORICAL_PRICES",143611,"STRA",96,94.32,96.17,95.33
"5054",0,0,"Dec 31, 19",185951,149.1965,152.3163,151.6008,149.6545,185951,156.38,159.65,158.9,156.86,0,0,1647302657300.89,2019-12-31,NA,"STRA","HISTORICAL_PRICES",185951,"STRA",156.86,156.38,159.65,158.9
"5055",0,0,"Dec 31, 18",119572,105.3324,107.6471,106.725,107.1578,119572,111.94,114.4,113.42,113.88,0,0,1647302657310.58,2018-12-31,NA,"STRA","HISTORICAL_PRICES",119572,"STRA",113.88,111.94,114.4,113.42
"5056",0,0,"Jan 2, 18",64088,82.5511,85.2098,84.7729,83.6945,64088,88.8,91.66,91.19,90.03,0,0,1647302657300.21,2018-01-02,NA,"STRA","HISTORICAL_PRICES",64088,"STRA",90.03,88.8,91.66,91.19
"5057",0,0,"Dec 31, 21",4483953,16.84,17.62,16.86,16.96,4483953,16.84,17.62,16.86,16.96,0,0,1647302657307.77,2021-12-31,NA,"STNE","HISTORICAL_PRICES",4483953,"STNE",16.96,16.84,17.62,16.86
"5058",0,0,"Dec 31, 20",985869,82.4081,84.18,83.92,83.17,985869,82.4081,84.18,83.92,83.17,0,0,1647302657306.16,2020-12-31,NA,"STNE","HISTORICAL_PRICES",985869,"STNE",83.17,82.4081,84.18,83.92
"5059",0,0,"Dec 31, 19",916249,38.025,39.91,39.89,38.11,916249,38.025,39.91,39.89,38.11,0,0,1647302657300.61,2019-12-31,NA,"STNE","HISTORICAL_PRICES",916249,"STNE",38.11,38.025,39.91,39.89
"5060",0,0,"Dec 31, 18",914872,17.6,18.68,18.44,17.82,914872,17.6,18.68,18.44,17.82,0,0,1647302657296.88,2018-12-31,NA,"STNE","HISTORICAL_PRICES",914872,"STNE",17.82,17.6,18.68,18.44
"5061",0,0,"Dec 31, 21",645046,61.2316,61.9985,61.8192,61.879,645046,61.48,62.25,62.07,62.13,0,0,1648765067000,2021-12-31,NA,"STLD","HISTORICAL_PRICES",645046,"STLD",62.13,61.48,62.25,62.07
"5062",0,0,"Dec 31, 20",1002294,35.3589,36.337,36.0632,35.7795,1002294,36.15,37.15,36.87,36.58,0,0,1648765040000,2020-12-31,NA,"STLD","HISTORICAL_PRICES",1002294,"STLD",36.58,36.15,37.15,36.87
"5063",0,0,"Dec 31, 19",1670857,32.0114,32.4071,32.068,32.0774,1670857,33.98,34.4,34.04,34.05,0,0,1648765033000,2019-12-31,NA,"STLD","HISTORICAL_PRICES",1670857,"STLD",34.05,33.98,34.4,34.04
"5064",0,0,"Dec 31, 18",1885897,26.8938,27.5429,27.4606,27.2961,1885897,29.42,30.13,30.04,29.86,0,0,1648764984000,2018-12-31,NA,"STLD","HISTORICAL_PRICES",1885897,"STLD",29.86,29.42,30.13,30.04
"5065",0,0,"Jan 2, 18",2868565,38.8599,40.2952,40.2413,38.8599,2868565,43.32,44.92,44.86,43.32,0,0,1648765026000,2018-01-02,NA,"STLD","HISTORICAL_PRICES",2868565,"STLD",43.32,43.32,44.92,44.86
"5066",0,0,"Dec 28, 20",1058744,10.85,11.55,11.08,11.171,1058744,10.85,11.55,11.08,11.171,0,0,1647302657310.58,2020-12-28,NA,"STKL","HISTORICAL_PRICES",1058744,"STKL",11.171,10.85,11.55,11.08
"5067",0,0,"Dec 30, 19",358912,2.44,2.54,2.47,2.49,358912,2.44,2.54,2.47,2.49,0,0,1647302657303.45,2019-12-30,NA,"STKL","HISTORICAL_PRICES",358912,"STKL",2.49,2.44,2.54,2.47
"5068",0,0,"Dec 31, 18",1671783,3.71,3.94,3.87,3.82,1671783,3.71,3.94,3.87,3.82,0,0,1647302657303.49,2018-12-31,NA,"STKL","HISTORICAL_PRICES",1671783,"STKL",3.82,3.71,3.94,3.87
"5069",0,0,"Jan 2, 18",201752,7.65,7.9,7.8,7.85,201752,7.65,7.9,7.8,7.85,0,0,1647302657307.13,2018-01-02,NA,"STKL","HISTORICAL_PRICES",201752,"STKL",7.85,7.65,7.9,7.8
"5070",0,0,"Dec 31, 21",63623,51.63,51.78,51.69,51.78,63623,51.63,51.78,51.69,51.78,0,0,1647302657296.88,2021-12-31,NA,"STFC","HISTORICAL_PRICES",63623,"STFC",51.78,51.63,51.78,51.69
"5071",0,0,"Dec 31, 20",44391,17.1452,17.6382,17.4903,17.2241,44391,17.39,17.89,17.74,17.47,0,0,1647302657296.13,2020-12-31,NA,"STFC","HISTORICAL_PRICES",44391,"STFC",17.47,17.39,17.89,17.74
"5072",0,0,"Dec 31, 19",33290,29.687,30.0438,29.9088,29.7063,33290,30.79,31.16,31.02,30.81,0,0,1647302657306.16,2019-12-31,NA,"STFC","HISTORICAL_PRICES",33290,"STFC",30.81,30.79,31.16,31.02
"5073",0,0,"Dec 31, 18",65550,31.9493,33.1257,32.4256,32.8638,65550,33.54,34.775,34.04,34.5,0,0,1647302657306.16,2018-12-31,NA,"STFC","HISTORICAL_PRICES",65550,"STFC",34.5,33.54,34.775,34.04
"5074",0,0,"Jan 2, 18",49352,26.8541,27.5031,27.1269,27.0234,49352,28.55,29.24,28.84,28.73,0,0,1647302657300.89,2018-01-02,NA,"STFC","HISTORICAL_PRICES",49352,"STFC",28.73,28.55,29.24,28.84
"5075",0,0,"Aug 2, 21",105435,1.85,1.92,1.86,1.9,105435,1.85,1.92,1.86,1.9,0,0,1647302657307.13,2021-08-02,NA,"STCN","HISTORICAL_PRICES",105435,"STCN",1.9,1.85,1.92,1.86
"5076",0,0,"Jul 31, 20",122422,0.521,0.5722,0.53,0.57,122422,0.521,0.5722,0.53,0.57,0,0,1647302657303.09,2020-07-31,NA,"STCN","HISTORICAL_PRICES",122422,"STCN",0.57,0.521,0.5722,0.53
"5077",0,0,"Jul 31, 19",29923,1.78,1.87,1.78,1.82,29923,1.78,1.87,1.78,1.82,0,0,1647302657296.88,2019-07-31,NA,"STCN","HISTORICAL_PRICES",29923,"STCN",1.82,1.78,1.87,1.78
"5078",0,0,"Jul 31, 18",37672,2.06,2.16,2.12,2.09,37672,2.06,2.16,2.12,2.09,0,0,1647302657303.09,2018-07-31,NA,"STCN","HISTORICAL_PRICES",37672,"STCN",2.09,2.06,2.16,2.12
"5079",0,0,"Jul 31, 17",37989,1.6,1.68,1.68,1.61,37989,1.6,1.68,1.68,1.61,0,0,1647302657299.42,2017-07-31,NA,"STCN","HISTORICAL_PRICES",37989,"STCN",1.61,1.6,1.68,1.68
"5080",0,0,"Dec 31, 21",73320,30.9179,31.4133,31.235,31.3539,73320,31.2,31.7,31.52,31.64,0,0,1647302657307.77,2021-12-31,NA,"STBA","HISTORICAL_PRICES",73320,"STBA",31.64,31.2,31.7,31.52
"5081",0,0,"Dec 31, 20",115576,23.2098,23.8402,23.7256,23.3817,115576,24.3,24.96,24.84,24.48,0,0,1647302657306.16,2020-12-31,NA,"STBA","HISTORICAL_PRICES",115576,"STBA",24.48,24.3,24.96,24.84
"5082",0,0,"Dec 31, 19",153296,36.6032,37.0224,36.7217,36.6032,153296,40.16,40.62,40.29,40.16,0,0,1647302657296.88,2019-12-31,NA,"STBA","HISTORICAL_PRICES",153296,"STBA",40.16,40.16,40.62,40.29
"5083",0,0,"Dec 31, 18",143414,33.1076,33.8876,33.5419,33.5951,143414,37.35,38.23,37.84,37.9,0,0,1647302657300.89,2018-12-31,NA,"STBA","HISTORICAL_PRICES",143414,"STBA",37.9,37.35,38.23,37.84
"5084",0,0,"Jan 2, 18",96110,34.0304,35.0693,34.2469,34.7316,96110,39.31,40.51,39.56,40.12,0,0,1647302657307.13,2018-01-02,NA,"STBA","HISTORICAL_PRICES",96110,"STBA",40.12,39.31,40.51,39.56
"5085",0,0,"Jan 3, 22",234895,89.19,93.63,93.5,92.04,234895,89.19,93.63,93.5,92.04,0,0,1647302657294.81,2022-01-03,NA,"STAA","HISTORICAL_PRICES",234895,"STAA",92.04,89.19,93.63,93.5
"5086",0,0,"Jan 4, 21",821117,79.36,85.955,81.59,79.66,821117,79.36,85.955,81.59,79.66,0,0,1647302657307.77,2021-01-04,NA,"STAA","HISTORICAL_PRICES",821117,"STAA",79.66,79.36,85.955,81.59
"5087",0,0,"Dec 30, 19",247790,35.2127,36.67,35.33,36.5,247790,35.2127,36.67,35.33,36.5,0,0,1647302657305.46,2019-12-30,NA,"STAA","HISTORICAL_PRICES",247790,"STAA",36.5,35.2127,36.67,35.33
"5088",0,0,"Dec 31, 18",460270,31.39,32.71,31.91,31.68,460270,31.39,32.71,31.91,31.68,0,0,1647302657307.77,2018-12-31,NA,"STAA","HISTORICAL_PRICES",460270,"STAA",31.68,31.39,32.71,31.91
"5089",0,0,"Jan 2, 18",86458,15.45,16,15.9,15.65,86458,15.45,16,15.9,15.65,0,0,1647302657317.09,2018-01-02,NA,"STAA","HISTORICAL_PRICES",86458,"STAA",15.65,15.45,16,15.9
"5090",0,0,"Dec 31, 21",874551,24.44,25.39,24.49,24.66,874551,24.44,25.39,24.49,24.66,0,0,1647302657303.49,2021-12-31,NA,"SSYS","HISTORICAL_PRICES",874551,"SSYS",24.66,24.44,25.39,24.49
"5091",0,0,"Dec 31, 20",498949,20.56,21.1699,20.72,20.75,498949,20.56,21.1699,20.72,20.75,0,0,1647302657300.89,2020-12-31,NA,"SSYS","HISTORICAL_PRICES",498949,"SSYS",20.75,20.56,21.1699,20.72
"5092",0,0,"Dec 31, 19",373853,19.77,20.52,20.225,19.77,373853,19.77,20.52,20.225,19.77,0,0,1647302657303.45,2019-12-31,NA,"SSYS","HISTORICAL_PRICES",373853,"SSYS",19.77,19.77,20.52,20.225
"5093",0,0,"Dec 31, 18",699414,17.54,18.416,18.01,18.3,699414,17.54,18.416,18.01,18.3,0,0,1647302657300.89,2018-12-31,NA,"SSYS","HISTORICAL_PRICES",699414,"SSYS",18.3,17.54,18.416,18.01
"5094",0,0,"Jan 2, 18",429560,20.0496,20.74,20.74,20.33,429560,20.0496,20.74,20.74,20.33,0,0,1647302657305.46,2018-01-02,NA,"SSYS","HISTORICAL_PRICES",429560,"SSYS",20.33,20.0496,20.74,20.74
"5095",0,0,"Dec 31, 21",20406,29.3501,31.2999,29.52,30.565,20406,29.3501,31.2999,29.52,30.565,0,0,1647302657305.46,2021-12-31,NA,"SSTI","HISTORICAL_PRICES",20406,"SSTI",30.565,29.3501,31.2999,29.52
"5096",0,0,"Dec 31, 20",45610,36.96,39.4395,37.7,38.83,45610,36.96,39.4395,37.7,38.83,0,0,1647302657303.49,2020-12-31,NA,"SSTI","HISTORICAL_PRICES",45610,"SSTI",38.83,36.96,39.4395,37.7
"5097",0,0,"Dec 31, 19",144235,24.32,25.97,25.5,24.32,144235,24.32,25.97,25.5,24.32,0,0,1647302657299.42,2019-12-31,NA,"SSTI","HISTORICAL_PRICES",144235,"SSTI",24.32,24.32,25.97,25.5
"5098",0,0,"Dec 31, 18",146412,29.3,31.7651,31.18,29.63,146412,29.3,31.7651,31.18,29.63,0,0,1647302657303.09,2018-12-31,NA,"SSTI","HISTORICAL_PRICES",146412,"SSTI",29.63,29.3,31.7651,31.18
"5099",0,0,"Jan 2, 18",84073,14,14.55,14.3,14,84073,14,14.55,14.3,14,0,0,1647302657303.09,2018-01-02,NA,"SSTI","HISTORICAL_PRICES",84073,"SSTI",14,14,14.55,14.3
"5100",0,0,"Dec 31, 21",141668,19.27,19.76,19.35,19.67,141668,19.27,19.76,19.35,19.67,0,0,1647302657310.58,2021-12-31,NA,"SSP","HISTORICAL_PRICES",141668,"SSP",19.67,19.27,19.76,19.35
"5101",0,0,"Dec 31, 20",219524,15.07,15.44,15.29,15.2,219524,15.07,15.44,15.29,15.2,0,0,1647302657310.58,2020-12-31,NA,"SSP","HISTORICAL_PRICES",219524,"SSP",15.2,15.07,15.44,15.29
"5102",0,0,"Dec 31, 19",555388,14.9212,15.8029,15.3915,15.8029,555388,15.23,16.13,15.71,16.13,0,0,1647302657300.61,2019-12-31,NA,"SSP","HISTORICAL_PRICES",555388,"SSP",16.13,15.23,16.13,15.71
"5103",0,0,"Dec 31, 18",300475,14.8527,15.2398,15.2204,15.2398,300475,15.35,15.75,15.73,15.75,0,0,1647302657306.16,2018-12-31,NA,"SSP","HISTORICAL_PRICES",300475,"SSP",15.75,15.35,15.75,15.73
"5104",0,0,"Jan 2, 18",277727,14.7429,15.0522,14.7667,14.8999,277727,15.495,15.82,15.52,15.66,0,0,1647302657317.09,2018-01-02,NA,"SSP","HISTORICAL_PRICES",277727,"SSP",15.66,15.495,15.82,15.52
"5105",0,0,"Dec 31, 21",669864,81.5336,82.2019,81.763,81.9625,669864,81.75,82.42,81.98,82.18,0,0,1647302657294.81,2021-12-31,NA,"SSNC","HISTORICAL_PRICES",669864,"SSNC",82.18,81.75,82.42,81.98
"5106",0,0,"Dec 31, 20",750309,70.9048,72.2686,71.8931,72.2686,750309,71.75,73.13,72.75,73.13,0,0,1647302657310.58,2020-12-31,NA,"SSNC","HISTORICAL_PRICES",750309,"SSNC",73.13,71.75,73.13,72.75
"5107",0,0,"Dec 31, 19",880537,59.3238,60.2742,60.1566,59.6275,880537,60.55,61.52,61.4,60.86,0,0,1647302657306.16,2019-12-31,NA,"SSNC","HISTORICAL_PRICES",880537,"SSNC",60.86,60.55,61.52,61.4
"5108",0,0,"Dec 31, 18",1267076,43.3478,44.4877,43.9518,44.0103,1267076,44.49,45.66,45.11,45.17,0,0,1647302657300.61,2018-12-31,NA,"SSNC","HISTORICAL_PRICES",1267076,"SSNC",45.17,44.49,45.66,45.11
"5109",0,0,"Jan 2, 18",818299,38.911,39.4632,39.3372,39.405,818299,40.17,40.74,40.61,40.68,0,0,1647302657303.49,2018-01-02,NA,"SSNC","HISTORICAL_PRICES",818299,"SSNC",40.68,40.17,40.74,40.61
"5110",0,0,"Dec 31, 21",45999,1.4,1.4866,1.465,1.4,45999,1.4,1.4866,1.465,1.4,0,0,1647302657303.49,2021-12-31,NA,"SSKN","HISTORICAL_PRICES",45999,"SSKN",1.4,1.4,1.4866,1.465
"5111",0,0,"Dec 31, 20",28778,1.47,1.55,1.5,1.55,28778,1.47,1.55,1.5,1.55,0,0,1647302657296.88,2020-12-31,NA,"SSKN","HISTORICAL_PRICES",28778,"SSKN",1.55,1.47,1.55,1.5
"5112",0,0,"Dec 31, 19",69385,2,2.1705,2.08,2.1705,69385,2,2.1705,2.08,2.1705,0,0,1647302657294.81,2019-12-31,NA,"SSKN","HISTORICAL_PRICES",69385,"SSKN",2.1705,2,2.1705,2.08
"5113",0,0,"Dec 31, 18",17314,2.6,2.85,2.6,2.85,17314,2.6,2.85,2.6,2.85,0,0,1647302657305.46,2018-12-31,NA,"SSKN","HISTORICAL_PRICES",17314,"SSKN",2.85,2.6,2.85,2.6
"5114",0,0,"Jan 2, 18",73762,1.2101,1.3,1.26,1.26,73762,1.2101,1.3,1.26,1.26,0,0,1647302657300.89,2018-01-02,NA,"SSKN","HISTORICAL_PRICES",73762,"SSKN",1.26,1.2101,1.3,1.26
"5115",0,0,"Dec 31, 21",124399,78.9573,80.5782,79.6633,79.9119,124399,79.4,81.03,80.11,80.36,0,0,1647302657300.61,2021-12-31,NA,"SSB","HISTORICAL_PRICES",124399,"SSB",80.36,79.4,81.03,80.11
"5116",0,0,"Dec 31, 20",176394,69.1751,70.8448,70.1847,70.1944,176394,71.26,72.98,72.3,72.31,0,0,1647302657294.81,2020-12-31,NA,"SSB","HISTORICAL_PRICES",176394,"SSB",72.31,71.26,72.98,72.3
"5117",0,0,"Dec 31, 19",137608,81.5349,82.0578,81.7374,81.5396,137608,86.535,87.09,86.75,86.54,0,0,1647302657310.58,2019-12-31,NA,"SSB","HISTORICAL_PRICES",137608,"SSB",86.54,86.535,87.09,86.75
"5118",0,0,"Dec 31, 18",150569,54.2221,55.2611,55.2335,54.9387,150569,58.8523,59.98,59.95,59.63,0,0,1647302657307.13,2018-12-31,NA,"SSB","HISTORICAL_PRICES",150569,"SSB",59.63,58.8523,59.98,59.95
"5119",0,0,"Jan 2, 18",135257,78.4466,79.7601,79.126,79.2165,135257,86.6,88.05,87.35,87.45,0,0,1647302657299.42,2018-01-02,NA,"SSB","HISTORICAL_PRICES",135257,"SSB",87.45,86.6,88.05,87.35
"5120",0,0,"Dec 31, 21",311233,89.76,92.5,90.05,90.87,311233,89.76,92.5,90.05,90.87,0,0,1647302657306.16,2021-12-31,NA,"SRPT","HISTORICAL_PRICES",311233,"SRPT",90.87,89.76,92.5,90.05
"5121",0,0,"Dec 31, 20",720716,168.03,172.55,170.49,172.4,720716,168.03,172.55,170.49,172.4,0,0,1647302657300.61,2020-12-31,NA,"SRPT","HISTORICAL_PRICES",720716,"SRPT",172.4,168.03,172.55,170.49
"5122",0,0,"Dec 31, 19",555489,127.03,131.26,129.04,127.62,555489,127.03,131.26,129.04,127.62,0,0,1647302657303.49,2019-12-31,NA,"SRPT","HISTORICAL_PRICES",555489,"SRPT",127.62,127.03,131.26,129.04
"5123",0,0,"Dec 31, 18",860760,108.0001,110.7299,109.13,108.79,860760,108.0001,110.7299,109.13,108.79,0,0,1647302657317.09,2018-12-31,NA,"SRPT","HISTORICAL_PRICES",860760,"SRPT",108.79,108.0001,110.7299,109.13
"5124",0,0,"Jan 2, 18",2885522,55.12,58.47,58.25,55.87,2885522,55.12,58.47,58.25,55.87,0,0,1647302657317.09,2018-01-02,NA,"SRPT","HISTORICAL_PRICES",2885522,"SRPT",55.87,55.12,58.47,58.25
"5125",0,0,"Dec 31, 21",1617143,0.713,0.7478,0.7164,0.7288,1617143,0.713,0.7478,0.7164,0.7288,0,0,1647302657294.81,2021-12-31,NA,"SRGA","HISTORICAL_PRICES",1617143,"SRGA",0.7288,0.713,0.7478,0.7164
"5126",0,0,"Dec 31, 20",1058636,2.03,2.3,2.19,2.2,1058636,2.03,2.3,2.19,2.2,0,0,1647302657300.21,2020-12-31,NA,"SRGA","HISTORICAL_PRICES",1058636,"SRGA",2.2,2.03,2.3,2.19
"5127",0,0,"Dec 31, 19",153326,2.67,2.77,2.74,2.67,153326,2.67,2.77,2.74,2.67,0,0,1647302657303.09,2019-12-31,NA,"SRGA","HISTORICAL_PRICES",153326,"SRGA",2.67,2.67,2.77,2.74
"5128",0,0,"Dec 31, 21",817352,0.97,1.01,0.9901,0.97,817352,0.97,1.01,0.9901,0.97,0,0,1647302657300.89,2021-12-31,NA,"SREV","HISTORICAL_PRICES",817352,"SREV",0.97,0.97,1.01,0.9901
"5129",0,0,"Dec 31, 20",818925,1.75,1.901,1.76,1.78,818925,1.75,1.901,1.76,1.78,0,0,1647302657317.09,2020-12-31,NA,"SREV","HISTORICAL_PRICES",818925,"SREV",1.78,1.75,1.901,1.76
"5130",0,0,"Dec 31, 19",224168,1.59,1.69,1.67,1.62,224168,1.59,1.69,1.67,1.62,0,0,1647302657296.13,2019-12-31,NA,"SREV","HISTORICAL_PRICES",224168,"SREV",1.62,1.59,1.69,1.67
"5131",0,0,"Dec 31, 18",437937,0.98,1.08,1.08,1.01,437937,0.98,1.08,1.08,1.01,0,0,1647302657300.21,2018-12-31,NA,"SREV","HISTORICAL_PRICES",437937,"SREV",1.01,0.98,1.08,1.08
"5132",0,0,"Jan 2, 18",158386,3.09,3.24,3.18,3.09,158386,3.09,3.24,3.18,3.09,0,0,1647302657317.09,2018-01-02,NA,"SREV","HISTORICAL_PRICES",158386,"SREV",3.09,3.09,3.24,3.18
"5133",0,0,"Sep 30, 21",70890,55.49,57.15,55.6,56.57,70890,55.49,57.15,55.6,56.57,0,0,1647302657306.16,2021-09-30,NA,"SRDX","HISTORICAL_PRICES",70890,"SRDX",56.57,55.49,57.15,55.6
"5134",0,0,"Sep 30, 20",60876,38.67,39.84,38.91,39.25,60876,38.67,39.84,38.91,39.25,0,0,1647302657300.61,2020-09-30,NA,"SRDX","HISTORICAL_PRICES",60876,"SRDX",39.25,38.67,39.84,38.91
"5135",0,0,"Sep 30, 19",140156,44.85,46.18,45.74,44.98,140156,44.85,46.18,45.74,44.98,0,0,1647302657296.13,2019-09-30,NA,"SRDX","HISTORICAL_PRICES",140156,"SRDX",44.98,44.85,46.18,45.74
"5136",0,0,"Oct 1, 18",77060,71.38,74.97,73.38,74.97,77060,71.38,74.97,73.38,74.97,0,0,1647302657310.58,2018-10-01,NA,"SRDX","HISTORICAL_PRICES",77060,"SRDX",74.97,71.38,74.97,73.38
"5137",0,0,"Oct 2, 17",39000,31.2,32.1,32.1,31.2,39000,31.2,32.1,32.1,31.2,0,0,1647302657296.88,2017-10-02,NA,"SRDX","HISTORICAL_PRICES",39000,"SRDX",31.2,31.2,32.1,32.1
"5138",0,0,"Dec 31, 21",231851,59.18,60.13,59.64,59.5,231851,59.18,60.13,59.64,59.5,0,0,1647302657296.13,2021-12-31,NA,"SRCL","HISTORICAL_PRICES",231851,"SRCL",59.5,59.18,60.13,59.64
"5139",0,0,"Dec 31, 20",345655,68.043,69.77,69.33,68.17,345655,68.043,69.77,69.33,68.17,0,0,1647302657303.45,2020-12-31,NA,"SRCL","HISTORICAL_PRICES",345655,"SRCL",68.17,68.043,69.77,69.33
"5140",0,0,"Dec 31, 19",528295,63.69,64.71,63.81,64.04,528295,63.69,64.71,63.81,64.04,0,0,1647302657300.89,2019-12-31,NA,"SRCL","HISTORICAL_PRICES",528295,"SRCL",64.04,63.69,64.71,63.81
"5141",0,0,"Dec 31, 18",976919,36.23,37,36.69,36.67,976919,36.23,37,36.69,36.67,0,0,1647302657300.61,2018-12-31,NA,"SRCL","HISTORICAL_PRICES",976919,"SRCL",36.67,36.23,37,36.69
"5142",0,0,"Jan 2, 18",659243,67.39,68.65,68.56,68.29,659243,67.39,68.65,68.56,68.29,0,0,1647302657306.16,2018-01-02,NA,"SRCL","HISTORICAL_PRICES",659243,"SRCL",68.29,67.39,68.65,68.56
"5143",0,0,"Dec 31, 21",38795,48.4658,49.3583,49.2906,48.5851,38795,48.77,49.6681,49.6,48.89,0,0,1647302657296.88,2021-12-31,NA,"SRCE","HISTORICAL_PRICES",38795,"SRCE",48.89,48.77,49.6681,49.6
"5144",0,0,"Dec 31, 20",36192,38.3257,39.2447,38.9835,38.5579,36192,39.62,40.57,40.3,39.86,0,0,1647302657306.16,2020-12-31,NA,"SRCE","HISTORICAL_PRICES",36192,"SRCE",39.86,39.62,40.57,40.3
"5145",0,0,"Dec 31, 19",45777,48.5322,48.9072,48.6353,48.6541,45777,51.77,52.17,51.88,51.9,0,0,1647302657303.45,2019-12-31,NA,"SRCE","HISTORICAL_PRICES",45777,"SRCE",51.9,51.77,52.17,51.88
"5146",0,0,"Dec 31, 18",38046,36.374,37.4365,36.9511,36.8778,38046,39.71,40.87,40.34,40.26,0,0,1647302657303.09,2018-12-31,NA,"SRCE","HISTORICAL_PRICES",38046,"SRCE",40.26,39.71,40.87,40.34
"5147",0,0,"Jan 2, 18",82069,44.3376,45.2368,44.6254,44.7333,82069,49.31,50.31,49.63,49.75,0,0,1647302657307.77,2018-01-02,NA,"SRCE","HISTORICAL_PRICES",82069,"SRCE",49.75,49.31,50.31,49.63
"5148",0,0,"Dec 29, 20",8841618,24.01,26.7,24.73,26.7,8841618,24.01,26.7,24.73,26.7,0,0,1647302657305.46,2020-12-29,NA,"SPWR","HISTORICAL_PRICES",8841618,"SPWR",26.7,24.01,26.7,24.73
"5149",0,0,"Dec 30, 19",3641187.25125125,6.329,6.5601,6.4899,6.5188,3004581,7.67,7.95,7.865,7.9,0,0,1647302657307.13,2019-12-30,NA,"SPWR","HISTORICAL_PRICES",3641187.25125125,"SPWR",6.5188,6.329,6.5601,6.4899
"5150",0,0,"Dec 31, 18",1984911.63163163,4.0351,4.2446,4.1011,4.1753,1637880,4.89,5.144,4.97,5.06,0,0,1647302657305.46,2018-12-31,NA,"SPWR","HISTORICAL_PRICES",1984911.63163163,"SPWR",4.1753,4.0351,4.2446,4.1011
"5151",0,0,"Jan 2, 18",2786818.9362696,6.9536,7.41,7.4017,7.0387,2299586,8.4269,8.98,8.97,8.53,0,0,1647302657294.81,2018-01-02,NA,"SPWR","HISTORICAL_PRICES",2786818.9362696,"SPWR",7.0387,6.9536,7.41,7.4017
"5152",0,0,"Jan 3, 17",4262330.75208542,5.4461,5.6771,5.6524,5.5369,3517127,6.6,6.88,6.85,6.71,0,0,1647302657300.21,2017-01-03,NA,"SPWR","HISTORICAL_PRICES",4262330.75208542,"SPWR",5.5369,5.4461,5.6771,5.6524
"5153",0,0,"Dec 28, 20",422154,16.5244,16.9265,16.8595,16.6393,422154,17.26,17.68,17.61,17.38,0,0,1647555894000,2020-12-28,NA,"SPTN","HISTORICAL_PRICES",422154,"SPTN",17.38,17.26,17.68,17.61
